"timeStamp","Exp0_OxygenTemp","Exp0_Oxygendphi","Exp0_OxygenpercentO2","Exp0_OxygensingelIntensity","Exp0_OxygenAmbientLight","Exp0_PhValue","Exp0_PresensO2value","Exp0_PH.calTemp","Exp0_PH.Ref.Amplitude","Exp0_PH.Amplitude","Exp0_PH.Phase.shift","Exp0_PH.calibration.Pressure","Exp0_Presens.02.Ref.Amp","Exp0_Presens.02.Amp","Exp0_Presens.02.Phase","Exp0_Presens.02.cal.Temp","Exp0_Presens.errorcode","Exp0_TempPump","Exp0_TempCamera","Exp1_OxygenTemp","Exp1_Oxygendphi","Exp1_OxygenpercentO2","Exp1_OxygensingelIntensity","Exp1_OxygenAmbientLight","Exp1_PhValue","Exp1_PresensO2value","Exp1_PH.calTemp","Exp1_PH.Ref.Amplitude","Exp1_PH.Amplitude","Exp1_PH.Phase.shift","Exp1_PH.calibration.Pressure","Exp1_Presens.02.Ref.Amp","Exp1_Presens.02.Amp","Exp1_Presens.02.Phase","Exp1_Presens.02.cal.Temp","Exp1_Presens.errorcode","Exp1_TempPump","Exp1_TempCamera","Temp_airHighPresision","Temp_Heater","Pressure_Electronics","Pressure_LateAccess","Imu_gyroX","Imu_gyroY","Imu_gyroZ","Imu_accelegrationX","Imu_accelegrationY","Imu_accelegrationZ","Imu_orientationX","Imu_orientationY","Imu_orientationZ","X36V.current","X36V.voltage","X12V.current","X12V.voltage","X5V.current","X5V.voltage","X3V.current","X3V.voltage","ssd.current","ssd.voltage","pump0.current","pump0.voltage","pump1.current","pump1.voltage","flowCellLed0.current","flowCellLed0.voltage","flowCellLed1.current","flowCellLed1.voltage"
1552122769,19584.8538989081,32590.0328227363,8178.7267857243,15441.3358889249,65206.8402085677,7082.25027509524,1171067.07662884,0,0,0,0,0,0,0,0,0,0,19062.222949312,19158.1411814293,16600.1112896515,53562.2693846666,4294966976.50617,59227.8171597771,65225.339762033,0,0,0,0,0,0,0,0,0,0,0,0,19359.5690533895,18566.6462898176,16220.164142004,19813.2426109784,9478.42618621501,9411.12366737435,16.6969354270758,39.386919432262,-7.32487840585088,-3868.36270260558,27.6239440574039,-505.645304943656,0,0,0,760.974060885383,29031.3560367009,1355.85216548214,12008.3816509324,411.779774344915,5060.93076946492,459.666337715398,3347.51515843709,98.3381221073106,3363.14092740009,0,52.8350014393453,0,58.4440807673524,158.429351701871,84.4935244870929,301.289253604225,55.2244426386778
1552122776,19584.5976601653,32588.7852238719,8179.89418348877,15441.1650902942,65204.9230039014,7082.412055138,1171065.96645284,0,0,0,0,0,0,0,0,0,0,19062.1292176361,19159.1341687146,16598.283564841,53561.2135062636,4294966977.9235,59230.6396604643,65225.6162230318,0,0,0,0,0,0,0,0,0,0,0,0,19355.2423755303,18567.7853683966,16221.1226366681,19810.599333591,9480.45387931421,9410.55552040419,18.3775649322362,39.9426621888226,-5.27956389421945,-3868.09069468429,27.9005118679357,-506.072645246779,0,0,0,762.019371884773,29030.8209722094,1357.47676046753,12009.4744382664,408.617054893271,5062.46401757694,459.95396703475,3347.20112845876,96.6884941837312,3361.00135672361,0,53.3800384990378,0,60.4764588731144,161.151915629889,83.1788060118883,302.097005985099,51.8917046170501
1552122783,19584.6536387711,32586.9140134527,8177.61677937649,15441.3591702545,65205.3732593472,7084.02029630022,1171066.9005358,0,0,0,0,0,0,0,0,0,0,19063.4118990221,19158.0410530987,16598.3146240877,53559.4867529108,4294966978.44519,59227.225767627,65224.4735336257,0,0,0,0,0,0,0,0,0,0,0,0,19359.3628287435,18567.7233327514,16221.503043815,19813.6638425693,9480.2769912106,9410.7145094376,16.8081606871689,37.9573930488984,-7.45477962356783,-3867.62295728739,27.3231116551962,-506.397016676039,0,0,0,761.232440016738,29032.4224904604,1358.10301080104,12009.8751317714,411.448335293424,5063.6318253618,459.028156230585,3347.09180468258,96.3208665830763,3361.2759521995,0,51.4300392764728,0,59.8060853070488,160.829964446372,85.2368516692525,300.608624913026,54.3032664949065
1552122788,19583.2299028879,32588.8641248024,8180.04207801645,15440.7692402917,65207.9989604379,7081.60089517737,1171065.76842521,0,0,0,0,0,0,0,0,0,0,19062.2587987159,19158.8191738882,16600.3969706734,53561.1242874446,4294966975.80741,59227.054690055,65223.0412369052,0,0,0,0,0,0,0,0,0,0,0,0,19359.6628073709,18565.9898003694,16219.4292495329,19812.140779093,9481.10896395738,9409.77762911015,16.8892662600517,37.2812316483582,-5.73013416472433,-3868.95840312345,28.2794757757319,-506.563792802584,0,0,0,759.884865680105,29031.6669932141,1358.3181821776,12008.2319935878,407.759946830937,5061.22452000419,456.403433716103,3345.65383856322,98.9434350808132,3361.05451490907,0,54.0876365142474,0,58.5858737377141,159.419967698701,82.682629407688,299.730626927312,53.3980759681289
1552122794,19585.3477233553,32591.180446502,8180.25141590707,15440.3072413387,65205.8670752115,7082.58858503574,1171065.84005763,0,0,0,0,0,0,0,0,0,0,19063.4073979521,19159.4989218171,16599.0026899058,53560.9604883642,4294966977.54048,59229.5887610314,65223.7177777206,0,0,0,0,0,0,0,0,0,0,0,0,19360.0617783036,18566.7992037693,16221.6082887803,19810.9527156876,9478.97133456899,9411.65996953337,18.54914884592,40.2534848644324,-6.27841545143963,-3868.46403361937,26.4933489340181,-505.732166111476,0,0,0,759.222385921257,29031.773121783,1357.41925552974,12008.5706403037,408.211118215054,5063.73631543842,456.647884152651,3349.82216583796,95.9104858904141,3361.39446014611,0,53.8205803486528,0,59.7048254204804,159.100373426717,82.9720952973549,302.282141631129,54.161303729916
1552122799,19583.462724567,32589.0888664836,8178.28793773833,15441.3638438986,65207.7693007071,7081.59209554053,1171066.28732859,0,0,0,0,0,0,0,0,0,0,19060.014389427,19157.9654909716,16600.6651545479,53560.6373938904,4294966976.3723,59229.7900892186,65224.6693853859,0,0,0,0,0,0,0,0,0,0,0,0,19358.9006706646,18566.9268670602,16221.9462553118,19812.1471332447,9479.63551915615,9410.33248494186,18.3792236780087,38.2455370578171,-7.5428242865303,-3868.92574816677,29.4496040391968,-506.657709434865,0,0,0,760.217982736441,29030.9311139332,1358.25785486071,12009.8328076852,409.457243432455,5062.79053226084,461.186397421178,3347.49918066566,98.9720388933816,3360.34019998172,0,53.5047151173237,0,56.310533011799,160.15564549931,82.8556131003002,300.973150338941,51.9973691765562
1552122804,19585.1771348658,32587.6214302399,8178.37029985899,15441.1584290419,65204.8213161724,7082.05686085598,1171066.56765168,0,0,0,0,0,0,0,0,0,0,19061.2413540031,19156.9946768697,16597.0132045963,53560.7137829909,4294966977.72242,59228.0227499188,65224.3767266395,0,0,0,0,0,0,0,0,0,0,0,0,19358.5871494514,18564.6278986546,16219.4856229252,19811.9762395655,9479.3710669643,9410.03474578984,17.4355785544978,38.7996235183147,-4.57191756513319,-3868.38609313667,27.8042976998221,-506.370121729285,0,0,0,760.541970052583,29033.0767937937,1356.1378367079,12008.9181846491,410.973659198906,5061.13075518409,459.508517137884,3347.12854637003,97.8973374903807,3363.80769646877,0,51.860532525327,0,57.7591108626287,160.053589975016,81.7545837115369,301.866141380426,53.7325995595201
1552122812,19584.7559612886,32589.7367125814,8178.41475495714,15441.1441420456,65203.9755866325,7082.56024155713,1171066.37626471,0,0,0,0,0,0,0,0,0,0,19060.5509320433,19158.2584722782,16598.5175824237,53558.7485311173,4294966975.70037,59225.8942712373,65224.8347716342,0,0,0,0,0,0,0,0,0,0,0,0,19359.0009769506,18566.5723766681,16221.1031549016,19809.8057701821,9481.56733109371,9409.4020012166,17.408615297226,40.4306525789809,-6.74874201131081,-3869.01441827917,27.811636059068,-504.371963008563,0,0,0,761.364091836818,29032.1417384854,1357.01738381099,12008.5789987262,409.144807432012,5061.16963157457,458.954136371338,3347.60874379603,96.4088859930373,3361.31083285369,0,53.7358011963047,0,57.6392059278028,160.287205602396,83.9879210256541,303.101479424976,53.8537321287403
1552122817,19585.1643281032,32589.1456112396,8179.24041598998,15440.7428670155,65207.6749902828,7082.26495912214,1171065.99683667,0,0,0,0,0,0,0,0,0,0,19061.2167986222,19158.0218727374,16598.8632868041,53560.7325068093,4294966976.97282,59228.2192802501,65223.2059421503,0,0,0,0,0,0,0,0,0,0,0,0,19358.4473235111,18566.9940078727,16221.0122947961,19811.145566779,9477.47017234078,9410.10095649077,19.2326597331658,37.6302037198979,-8.23848357196489,-3867.02931254093,26.627562096515,-506.885902277731,0,0,0,759.826243229516,29031.6939830433,1356.60873788959,12008.1550397417,410.365136925471,5063.35028684365,460.630236015385,3347.10371837048,97.8063941646225,3360.27001065314,0,52.5843603345326,0,57.4654715659502,161.266533491574,82.9554807344815,301.615273227507,52.6500173492153
1552122823,19586.0397137893,32590.9997893865,8177.90762527959,15441.0908443357,65207.3554632925,7084.56230507175,1171065.96906564,0,0,0,0,0,0,0,0,0,0,19061.7702642568,19158.167903547,16599.5499828313,53559.9511431951,4294966976.09358,59228.2381682031,65223.662664974,0,0,0,0,0,0,0,0,0,0,0,0,19359.7832551416,18566.4036101953,16219.6797031835,19809.6789075462,9478.72556308385,9408.73182466472,17.938383181229,39.7135196286884,-6.69378369329402,-3868.29824735726,28.5311779160264,-506.536072979414,0,0,0,762.383304273622,29031.9378881139,1358.56140177204,12008.558438878,408.876751929807,5061.27060677249,459.994025134868,3347.16923442605,96.4248687171643,3360.92234144213,0,50.875695428055,0,58.6806906537578,160.715126620767,82.7674716737788,300.452171288353,54.9993271349613
