"timeStamp","Exp0_OxygenTemp","Exp0_Oxygendphi","Exp0_OxygenpercentO2","Exp0_OxygensingelIntensity","Exp0_OxygenAmbientLight","Exp0_PhValue","Exp0_PresensO2value","Exp0_PH.calTemp","Exp0_PH.Ref.Amplitude","Exp0_PH.Amplitude","Exp0_PH.Phase.shift","Exp0_PH.calibration.Pressure","Exp0_Presens.02.Ref.Amp","Exp0_Presens.02.Amp","Exp0_Presens.02.Phase","Exp0_Presens.02.cal.Temp","Exp0_Presens.errorcode","Exp0_TempPump","Exp0_TempCamera","Exp1_OxygenTemp","Exp1_Oxygendphi","Exp1_OxygenpercentO2","Exp1_OxygensingelIntensity","Exp1_OxygenAmbientLight","Exp1_PhValue","Exp1_PresensO2value","Exp1_PH.calTemp","Exp1_PH.Ref.Amplitude","Exp1_PH.Amplitude","Exp1_PH.Phase.shift","Exp1_PH.calibration.Pressure","Exp1_Presens.02.Ref.Amp","Exp1_Presens.02.Amp","Exp1_Presens.02.Phase","Exp1_Presens.02.cal.Temp","Exp1_Presens.errorcode","Exp1_TempPump","Exp1_TempCamera","Temp_airHighPresision","Temp_Heater","Pressure_Electronics","Pressure_LateAccess","Imu_gyroX","Imu_gyroY","Imu_gyroZ","Imu_accelegrationX","Imu_accelegrationY","Imu_accelegrationZ","Imu_orientationX","Imu_orientationY","Imu_orientationZ","X36V.current","X36V.voltage","X12V.current","X12V.voltage","X5V.current","X5V.voltage","X3V.current","X3V.voltage","ssd.current","ssd.voltage","pump0.current","pump0.voltage","pump1.current","pump1.voltage","flowCellLed0.current","flowCellLed0.voltage","flowCellLed1.current","flowCellLed1.voltage"
1552068193,24875.3577564577,32218.5981055752,8019.86944272046,6519.67910311801,65125.0872510184,7529.93974574479,9444529.79504102,0,0,0,0,0,0,0,0,0,0,25353.1896773379,25548.099701195,23871.4422961545,28794.3857998279,10881.8929897912,8023.33593299839,65158.6299617747,0,0,0,0,0,0,0,0,0,0,0,0,25650.246489387,25469.8058119399,23204.8188348917,25883.5494790298,9501.94472218658,9714.12769341979,-9.31695414248227,27.8993596307425,14.2529066374924,254.055600897884,-187.848843312787,3668.84963037003,0,0,0,418.9826371959,29219.5746336896,520.271560791678,12055.4420302861,373.749190005598,5073.84322747223,454.483366295007,3342.57038177913,95.0406654903131,3358.92188667105,0,0,0,0,138.117352017448,48.2372003854929,272.020060328649,61.2134181119902
1552068198,24876.5546760926,32218.0052771414,8019.56915520373,6518.1472016611,65125.2157938029,7529.84741391321,9444529.90652323,0,0,0,0,0,0,0,0,0,0,25350.392766823,25547.9677083626,23871.7481454374,28793.4118069004,10882.7962956209,8021.26268210903,65158.4285172681,0,0,0,0,0,0,0,0,0,0,0,0,25649.3233208246,25469.8666387962,23204.1511220107,25881.609070125,9501.23629672428,9714.40974189635,-10.2774251097009,29.8968817780265,14.3329269245368,256.069773085031,-190.301633790669,3669.33660478081,0,0,0,416.788744202947,29220.9077308545,519.176087734682,12055.4134179963,374.015102754991,5074.04357707503,454.888216510498,3342.06184659963,95.6563621659802,3358.55720534189,0,0,0,0,138.911222496647,47.7307602889905,272.241842108559,61.5945151922032
1552068203,24876.9934574023,32218.1745060457,8018.71617928452,6518.60468311343,65125.4256106528,7533.24758796928,9444529.99430432,0,0,0,0,0,0,0,0,0,0,25351.6352659918,25548.0477977728,23871.6431161964,28794.492954921,10884.3387890215,8021.44775405243,65158.4576176893,0,0,0,0,0,0,0,0,0,0,0,0,25648.5071482456,25470.117619606,23204.1466570785,25879.3373361895,9502.28230438218,9716.66443731257,-9.02348427440237,29.7674712326776,13.2158266339369,255.493507317499,-189.831937286936,3669.6721759969,0,0,0,418.674660789423,29219.6062144803,521.340682351175,12055.0480340006,373.634079830969,5073.78072635101,454.817018732052,3343.61308634105,94.2617628519823,3358.22477293332,0,0,0,0,140.111946636138,47.7253007085306,271.39068561426,61.2768364779861
1552068208,24878.1145434103,32218.2591238216,8020.88327504672,6515.39623256915,65124.641872134,7530.79243549354,9444530.14182233,0,0,0,0,0,0,0,0,0,0,25351.4643507497,25547.7845668429,23871.549414359,28793.1794628066,10884.049226127,8022.33450267419,65159.6161608066,0,0,0,0,0,0,0,0,0,0,0,0,25647.4011837574,25470.375749595,23205.6922020795,25883.7567348967,9501.8236229133,9714.78400934389,-9.80990779161047,29.7498050587574,13.3143726029871,253.905558400415,-189.089285501939,3673.41486368491,0,0,0,419.968537825167,29220.5986087768,521.172581830375,12055.300658453,371.476438545223,5074.20672142575,455.172412437937,3342.04536410052,94.1754371936421,3356.85315304088,0,0,0,0,136.283740184943,48.0525085118942,272.904128713265,61.8588822708539
1552068214,24875.4152647604,32219.3565278791,8019.19371989955,6518.98843053666,65124.7380047537,7529.88790059959,9444529.77056641,0,0,0,0,0,0,0,0,0,0,25350.3564157232,25547.4097738071,23873.1532623776,28793.335612204,10882.8641352823,8021.20126435169,65158.5550399475,0,0,0,0,0,0,0,0,0,0,0,0,25649.5326551018,25468.7257858124,23205.5592870457,25879.9038296801,9502.93061397491,9713.85650357866,-10.3963723410985,28.018604709425,13.5728853751407,254.512157969381,-189.080101032978,3671.27516550742,0,0,0,419.133547923301,29220.4639504455,519.379372408754,12056.2776719117,373.885474104523,5075.7752450362,455.716069497726,3343.02396397692,93.9622940735436,3357.22962719634,0,0,0,0,142.277366769162,49.0989104255396,273.13680178127,62.74603838054
1552068219,24877.6904303626,32218.8202408005,8018.71266353164,6517.5228837365,65124.4036144018,7529.12688821744,9444527.49511959,0,0,0,0,0,0,0,0,0,0,25352.1565714007,25547.4865900976,23873.4085986973,28794.2775141163,10884.2624986054,8021.1186844667,65159.8499556836,0,0,0,0,0,0,0,0,0,0,0,0,25649.6751604859,25471.6301337848,23205.1850239973,25881.6738565487,9502.31264981043,9715.58801073097,-8.58400238308303,29.6076690659294,15.4197607515947,253.247249677489,-189.476983415033,3671.82406244542,0,0,0,419.566199344531,29218.7587036213,519.134780149306,12055.6653277366,373.063127892934,5073.25929858711,454.016301661865,3345.18698200788,92.4112529725924,3356.96499174652,0,0,0,0,137.432783794444,48.5641708257993,272.23919888808,62.5698593483119
1552068224,24878.0812439818,32221.4245434499,8018.58334985997,6518.74069683019,65124.8699489688,7529.31319262237,9444532.1139872,0,0,0,0,0,0,0,0,0,0,25352.1726943728,25546.4957876355,23873.2723738063,28794.6287489136,10883.1658516323,8021.81474041448,65158.3417642296,0,0,0,0,0,0,0,0,0,0,0,0,25648.886535093,25469.3322010276,23206.1214300073,25880.9271645811,9503.02349560708,9713.84112944781,-10.3082193610287,29.4010696042986,12.3687537946786,255.625585383668,-188.577910201933,3670.7260056041,0,0,0,419.881666420756,29218.7078489612,518.366922374474,12057.1515833998,373.897795775308,5073.67570692375,454.606246407334,3343.47280157521,95.5044314029072,3357.12829546965,0,0,0,0,140.264081101313,48.9894355856564,271.205306685745,61.2873719897503
1552068229,24877.1940848231,32219.8246833035,8019.72152308288,6518.99611414754,65126.0433854576,7529.04766814497,9444529.24890062,0,0,0,0,0,0,0,0,0,0,25350.7122159891,25548.6708984286,23871.870171871,28792.513889228,10882.9709965796,8020.90251308283,65159.4797882717,0,0,0,0,0,0,0,0,0,0,0,0,25650.6023411808,25471.1177769698,23205.0549957466,25882.7738896019,9501.59815983516,9714.04905757758,-9.98919637435934,27.9479072408127,14.8605285542904,255.827653051437,-188.622139481676,3669.1249053049,0,0,0,418.620766540226,29219.0066453822,519.201037855414,12054.7693274055,373.933424835769,5074.62477384416,455.777579838063,3342.70971447492,94.7998202322925,3357.42808270684,0,0,0,0,140.965776289951,48.2413513344454,271.594002089821,61.5267275770591
1552068235,24877.4870303178,32217.660895632,8019.95744003139,6517.37592320248,65124.0505467302,7530.40632985766,9444531.19095801,0,0,0,0,0,0,0,0,0,0,25353.0969643436,25548.7730937277,23870.840390371,28793.3464769721,10884.709897555,8022.05954030074,65158.0308846404,0,0,0,0,0,0,0,0,0,0,0,0,25647.1504149838,25470.4592855052,23205.1461173424,25880.5631717413,9503.11263786013,9712.99065313682,-8.96884392135771,30.1109061449067,13.8312358941114,253.645180352357,-188.568375170926,3670.25979593962,0,0,0,418.128717248365,29219.4071766567,520.809813096684,12055.1585285883,372.774552439923,5073.860441565,453.636528594956,3343.88835383536,93.0685764772874,3356.90787560625,0,0,0,0,140.691262735111,49.1522431404118,274.697498579484,63.4467601436941
1552068240,24877.3740601166,32218.9573643748,8019.57513148456,6517.18225301375,65125.6398575559,7530.31914856449,9444528.99656766,0,0,0,0,0,0,0,0,0,0,25352.0530344661,25548.1017830122,23871.2897802473,28794.0152801719,10882.91529507,8021.49509067725,65159.2765823848,0,0,0,0,0,0,0,0,0,0,0,0,25649.4178694164,25469.1543918769,23203.9812556269,25880.2427121814,9504.75113334031,9715.54964682704,-10.1362904995481,30.4559508828144,14.3952371482002,253.492386878597,-188.143102352328,3670.39511337869,0,0,0,418.927604202001,29219.8225117851,519.500135896101,12056.0201947192,373.409403265933,5074.9023168906,455.142180834063,3343.44339184462,92.9835608728517,3357.93648044004,0,0,0,0,139.64150968942,50.1478488399515,273.005353531685,63.5358828007274
