"timeStamp","Exp0_OxygenTemp","Exp0_Oxygendphi","Exp0_OxygenpercentO2","Exp0_OxygensingelIntensity","Exp0_OxygenAmbientLight","Exp0_PhValue","Exp0_PresensO2value","Exp0_PH.calTemp","Exp0_PH.Ref.Amplitude","Exp0_PH.Amplitude","Exp0_PH.Phase.shift","Exp0_PH.calibration.Pressure","Exp0_Presens.02.Ref.Amp","Exp0_Presens.02.Amp","Exp0_Presens.02.Phase","Exp0_Presens.02.cal.Temp","Exp0_Presens.errorcode","Exp0_TempPump","Exp0_TempCamera","Exp1_OxygenTemp","Exp1_Oxygendphi","Exp1_OxygenpercentO2","Exp1_OxygensingelIntensity","Exp1_OxygenAmbientLight","Exp1_PhValue","Exp1_PresensO2value","Exp1_PH.calTemp","Exp1_PH.Ref.Amplitude","Exp1_PH.Amplitude","Exp1_PH.Phase.shift","Exp1_PH.calibration.Pressure","Exp1_Presens.02.Ref.Amp","Exp1_Presens.02.Amp","Exp1_Presens.02.Phase","Exp1_Presens.02.cal.Temp","Exp1_Presens.errorcode","Exp1_TempPump","Exp1_TempCamera","Temp_airHighPresision","Temp_Heater","Pressure_Electronics","Pressure_LateAccess","Imu_gyroX","Imu_gyroY","Imu_gyroZ","Imu_accelegrationX","Imu_accelegrationY","Imu_accelegrationZ","Imu_orientationX","Imu_orientationY","Imu_orientationZ","X36V.current","X36V.voltage","X12V.current","X12V.voltage","X5V.current","X5V.voltage","X3V.current","X3V.voltage","ssd.current","ssd.voltage","pump0.current","pump0.voltage","pump1.current","pump1.voltage","flowCellLed0.current","flowCellLed0.voltage","flowCellLed1.current","flowCellLed1.voltage"
1552122654,18991.1860967867,32644.6032633769,8217.41572389758,15796.6995315922,65277.1200194448,7066.19753929678,611563.778032346,0,0,0,0,0,0,0,0,0,0,18542.7280216269,18575.5640131545,16523.894062799,53564.4929564205,4294966975.98293,59379.6864095272,65213.6763853522,0,0,0,0,0,0,0,0,0,0,0,0,18685.8934084539,18054.0619996912,15830.0681332682,19234.5908938342,9486.11321794986,9403.42043739537,20.6013760663748,34.985400128422,15.5482741232144,-3842.9965872387,19.9147462943374,-524.13610039468,0,0,0,769.637559146849,29028.5915240832,1355.66625571481,12036.8996159583,420.506213212926,5068.7733626616,468.072235483907,3357.31571949536,78.7295947598505,3349.99068133868,0,49.5460623749865,0,59.9747306227018,153.284190523502,54.3595359506148,287.288955281218,57.1866779635073
1552122659,18989.8841025688,32646.6564470566,8218.56082268346,15797.1455416811,65276.6189224733,7065.30986505732,611566.132076242,0,0,0,0,0,0,0,0,0,0,18539.3900442876,18575.7011234308,16522.4392213376,53564.3214203029,4294966976.26754,59378.7792821498,65216.2857732122,0,0,0,0,0,0,0,0,0,0,0,0,18687.6696024107,18055.4969652376,15830.7371006086,19237.0919918515,9484.86223482858,9403.06620480279,19.9486902964916,35.4021356912515,17.5335250692201,-3841.36584787405,18.7434282586522,-523.058026377372,0,0,0,771.247007675009,29029.3217884838,1355.5631392912,12040.0350644312,420.895115398387,5069.91449130287,468.618118413573,3356.50439247397,78.4988715282483,3349.9396902984,0,51.2216511899351,0,58.2977745249011,153.545392078396,54.945563881818,288.0083849533,56.4246263374958
1552122665,18991.4883996157,32648.171599734,8217.39064487377,15794.7871221895,65276.9507758553,7064.66455484278,611564.284717502,0,0,0,0,0,0,0,0,0,0,18539.6616283229,18575.5456176695,16521.513924159,53566.6099947633,4294966976.17207,59381.0003111077,65216.6238120231,0,0,0,0,0,0,0,0,0,0,0,0,18689.0741351702,18056.2843472026,15830.9707413036,19235.9100404068,9483.28030600208,9403.55154999679,19.6569106261375,37.0370950531337,17.357512406658,-3839.08369091782,18.1547208675137,-523.57433815877,0,0,0,770.042349070123,29029.2857204315,1355.4566370996,12037.4924072823,420.974623955891,5069.51633898603,469.209859069974,3356.47521343246,78.5911375558401,3351.51797835812,0,56.2641782045057,0,60.2590485598023,155.914780598885,53.5755752764941,288.642903500908,54.0198658946636
1552122671,18989.1844577324,32647.5460304222,8217.40940802466,15797.1685411191,65275.5263206266,7064.37525257429,611564.064957052,0,0,0,0,0,0,0,0,0,0,18540.9935892183,18576.6515408743,16522.1087144021,53563.7436669607,4294966977.21295,59380.5183531745,65214.3769727445,0,0,0,0,0,0,0,0,0,0,0,0,18688.3064472499,18055.6007773537,15831.2323154934,19235.3214223188,9485.15619386143,9403.40026599345,19.9793888257704,35.8698091177178,15.0946088504816,-3839.05261440715,19.9209839767812,-524.332278479404,0,0,0,769.088130994873,29029.290963429,1356.14927765121,12036.829919751,421.025713957181,5070.43879217074,467.794770540277,3357.91656707168,79.201346652153,3348.42161292212,0,53.5922740242094,0,61.0749525144184,151.48567396719,54.1503822204998,287.363066619546,56.7891047029317
1552122676,18989.2761183509,32645.937953634,8218.01014193832,15795.9150862923,65276.6146681543,7064.59995371071,611564.059791626,0,0,0,0,0,0,0,0,0,0,18541.4626065693,18575.2238932435,16522.2321517788,53562.7234648798,4294966976.29395,59378.9686928202,65214.6052113256,0,0,0,0,0,0,0,0,0,0,0,0,18689.7567535481,18056.6120687311,15832.8824386237,19236.6094432053,9481.09158941813,9404.03791250342,19.0053237111343,36.1109798820434,17.1935275359765,-3841.3552137233,18.6466865871479,-522.550584020689,0,0,0,769.58999738788,29028.1250322688,1353.7038913409,12037.1743287291,421.96963129379,5069.50155796769,467.797506093871,3358.77853042978,79.6323987546916,3350.90449768878,0,51.7292797942883,0,61.4996489322797,154.67792439795,53.3914398156149,288.992261057724,54.7015864150871
1552122681,18990.0546526442,32646.5481717614,8215.75685500186,15796.6627632823,65277.6313922532,7065.06429281596,611561.947572423,0,0,0,0,0,0,0,0,0,0,18541.7177761531,18575.6392029973,16523.4071006999,53566.0767078554,4294966974.58214,59381.1209595483,65213.9246787298,0,0,0,0,0,0,0,0,0,0,0,0,18687.1638652979,18056.853029771,15833.394432894,19236.3962331971,9484.92858979849,9403.67920523899,20.196404199977,34.5360457898494,18.4311568912694,-3841.76810130782,17.8833738882885,-521.727383794429,0,0,0,768.92208684617,29028.4154573238,1354.83679205207,12039.323136837,421.466756294922,5069.15733055862,470.350558394407,3357.55754280862,79.2437241468669,3350.55119163848,0,51.274619232953,0,60.2972940451838,152.56436814645,53.7962711602794,289.404466616078,54.2938194209426
1552122686,18990.3708289219,32646.3376544918,8217.53816619507,15795.3339295603,65275.9418982756,7065.21348275017,611564.635197891,0,0,0,0,0,0,0,0,0,0,18539.9434761512,18575.751383145,16520.6531928251,53565.6247196399,4294966977.54719,59381.5967550159,65215.0956280571,0,0,0,0,0,0,0,0,0,0,0,0,18686.2532284368,18057.3551809394,15831.5658433545,19237.3174585124,9484.80520883054,9403.74666992175,20.5433612209453,34.3929198016209,17.5581307353413,-3838.09085328764,18.9460515546297,-524.694089751623,0,0,0,769.826953041885,29026.7492153271,1353.45732035066,12038.8264397433,421.19055605877,5069.44801354673,469.774925922635,3356.74184960202,77.7076135744406,3350.52337187881,0,50.5924465928756,0,60.1019408774208,153.636066382807,54.4859197207324,286.543416958053,54.5451164702209
1552122693,18989.7313058668,32645.78101678,8217.44629304041,15796.7285818185,65277.1387804452,7065.15761111375,611563.491098228,0,0,0,0,0,0,0,0,0,0,18542.0593900254,18572.5011688254,16522.5885536732,53564.2564794427,4294966977.15585,59382.0964297397,65214.7994529246,0,0,0,0,0,0,0,0,0,0,0,0,18686.9652893729,18057.111954051,15829.6593950256,19236.0794101083,9484.3496049697,9404.29209704974,19.9337439185999,36.402823506413,14.2192623947018,-3843.69674337349,20.1015159848654,-523.117580850258,0,0,0,770.397892106069,29027.772319364,1355.89807782865,12039.4745971617,420.636503897263,5069.39594740024,469.556351889728,3356.79909601764,79.0806583491616,3350.21313581887,0,50.740862708261,0,59.2750053584493,153.308622605019,56.0124197593852,288.738638816497,53.6931231902482
1552122698,18990.7097463025,32648.3166795226,8219.09452191933,15796.3933435371,65276.3910215239,7065.90655407713,611564.559566477,0,0,0,0,0,0,0,0,0,0,18540.2323157333,18575.3959845126,16522.4381410182,53565.0920092317,4294966975.19533,59379.5987290921,65213.3860185332,0,0,0,0,0,0,0,0,0,0,0,0,18688.077662401,18057.2377688858,15830.4345040264,19236.6333553593,9485.67381323857,9404.02626367162,19.0046709247077,34.7304718348345,16.6317470581872,-3840.37119271001,19.4891267710167,-522.163832715872,0,0,0,768.136517692679,29028.9782405633,1354.02718599937,12037.574851225,422.103347568541,5069.72868320405,468.219103426724,3359.01331067956,78.8110304219158,3350.61097203113,0,52.0554105896452,0,60.6648040768074,153.710372218692,55.8425718177874,288.763595393958,53.8203136881646
1552122704,18990.4595960758,32645.9898604064,8218.22415254596,15795.7880792291,65277.714080786,7063.99334320789,611565.274100412,0,0,0,0,0,0,0,0,0,0,18541.9474026078,18576.0105613016,16522.5867076486,53567.1348521764,4294966977.17475,59381.0300249036,65215.8173026383,0,0,0,0,0,0,0,0,0,0,0,0,18687.158523395,18055.2928128721,15831.5085837986,19235.7227514785,9485.4224684591,9404.03922993251,21.1565769983188,34.1215369237997,16.7891471620248,-3842.30625504107,19.2718676246056,-524.042532755769,0,0,0,769.467507502128,29028.4397808401,1354.92441045538,12039.2318070318,421.265951074138,5069.86638210777,467.325631603416,3357.20902535014,78.2844476531949,3350.73684250724,0,54.0463577484532,0,61.4421981573965,154.620452945582,54.3468795582717,287.893727048388,55.8051096540511
